,fdc_id,data_type,description,food_category_id,protein_value,fat_value,carbohydrate_value
790,168744,sr_legacy_food,"Beef, plate, inside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",,4.27,9.02,3.87
791,168745,sr_legacy_food,"Beef, plate, outside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",,4.27,9.02,3.87
792,168746,sr_legacy_food,"Alcoholic beverage, beer, regular, all",,3.87,8.37,4.12
793,168749,sr_legacy_food,"Alcoholic beverage, beer, light",,3.87,8.37,4.12
794,168750,sr_legacy_food,"Alcoholic beverage, pina colada, canned",,3.4,8.5,3.9
795,168753,sr_legacy_food,"Alcoholic beverage, tequila sunrise, canned",,3.4,8.4,3.9
796,168754,sr_legacy_food,"Candies, milk chocolate, with almonds",,3.6,8.6,3.7
797,168755,sr_legacy_food,"Candies, milk chocolate, with rice cereal",,3.7,8.7,3.8
798,168758,sr_legacy_food,"Toppings, strawberry",,3.36,8.37,3.8
799,168771,sr_legacy_food,Chewing gum,,1.82,8.37,3.7
800,168772,sr_legacy_food,"Egg custards, dry mix",,4.3,9.0,3.9
801,168775,sr_legacy_food,"Gelatin desserts, dry mix",,3.9,9.02,3.87
802,168778,sr_legacy_food,"Puddings, chocolate, ready-to-eat",,4.0,9.0,4.0
803,168779,sr_legacy_food,"Puddings, chocolate, dry mix, instant",,4.0,9.0,4.0
804,168783,sr_legacy_food,"Puddings, rice, dry mix",,3.8,8.4,4.0
805,168784,sr_legacy_food,"Puddings, vanilla, dry mix, instant",,4.0,9.0,4.0
806,168792,sr_legacy_food,"Desserts, rennin, vanilla, dry mix",,3.9,9.0,3.9
807,168794,sr_legacy_food,"Desserts, rennin, tablets, unsweetened",,4.0,9.0,4.0
808,168795,sr_legacy_food,"Frostings, chocolate, creamy, ready-to-eat",,1.8,8.8,3.8
809,168797,sr_legacy_food,"Puddings, vanilla, ready-to-eat, fat free",,4.0,9.0,4.0
810,168798,sr_legacy_food,"Puddings, tapioca, ready-to-eat, fat free",,4.0,9.0,4.0
811,168799,sr_legacy_food,"Puddings, chocolate, ready-to-eat, fat free",,4.0,9.0,4.0
812,168802,sr_legacy_food,"Frostings, vanilla, creamy, dry mix",,3.46,8.8,3.9
813,168803,sr_legacy_food,"Frostings, white, fluffy, dry mix",,4.3,8.6,3.8
814,168808,sr_legacy_food,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",,4.0,9.0,4.0
815,168809,sr_legacy_food,"Ice creams, chocolate",,3.6,8.8,3.7
816,168810,sr_legacy_food,"Ice creams, strawberry",,4.1,8.79,3.8
817,168811,sr_legacy_food,"Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E",,4.0,9.0,4.0
818,168812,sr_legacy_food,"Frozen novelties, ice type, italian, restaurant-prepared",,3.36,8.37,3.9
819,168813,sr_legacy_food,"Frozen novelties, ice type, pop",,4.0,9.0,4.0
820,168815,sr_legacy_food,"Frozen yogurts, vanilla, soft-serve",,4.0,9.0,4.0
821,168816,sr_legacy_food,"Fruit butters, apple",,4.0,9.0,4.0
822,168819,sr_legacy_food,"Marmalade, orange",,3.4,8.4,3.7
823,168820,sr_legacy_food,Molasses,,,8.37,3.87
824,168821,sr_legacy_food,"Pectin, unsweetened, dry mix",,,,3.6
825,168822,sr_legacy_food,"Pie fillings, apple, canned",,3.4,8.4,3.8
826,168824,sr_legacy_food,"Pie fillings, canned, cherry",,4.0,9.0,4.0
827,168826,sr_legacy_food,"Puddings, coconut cream, dry mix, instant",,3.6,8.6,3.9
828,168828,sr_legacy_food,"Puddings, coconut cream, dry mix, regular",,4.0,9.0,4.0
829,168831,sr_legacy_food,"Puddings, lemon, dry mix, regular",,3.5,8.8,3.9
830,168833,sr_legacy_food,"Sugars, brown",,4.0,0.0,3.87
831,168834,sr_legacy_food,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",,4.0,9.0,4.0
832,168835,sr_legacy_food,"Syrups, chocolate, fudge-type",,4.0,9.0,4.0
833,168836,sr_legacy_food,"Syrups, corn, dark",,0.0,0.0,3.68
834,168837,sr_legacy_food,"Syrups, corn, light",,0.0,0.0,3.68
835,168838,sr_legacy_food,"Syrups, table blends, pancake, with 2% maple",,3.36,8.37,3.8
836,168839,sr_legacy_food,"Syrups, table blends, corn, refiner, and sugar",,3.36,8.37,3.8
837,168841,sr_legacy_food,"Toppings, butterscotch or caramel",,4.27,8.8,3.7
838,168847,sr_legacy_food,"Frozen novelties, ice type, pineapple-coconut",,3.4,8.4,3.8
839,168848,sr_legacy_food,"Frozen yogurts, chocolate, soft-serve",,3.6,8.7,3.7
840,168849,sr_legacy_food,"Snacks, banana chips",,3.4,8.6,3.8
841,168850,sr_legacy_food,"Snacks, beef sticks, smoked",,4.1,9.0,2.9
842,168851,sr_legacy_food,"Snacks, pork skins, barbecue-flavor",,4.27,9.02,3.87
843,168853,sr_legacy_food,"Snack, potato chips, made from dried potatoes, plain",,2.8,8.8,4.0
844,168854,sr_legacy_food,"Snacks, potato sticks",,2.78,8.37,4.03
845,168855,sr_legacy_food,"Snacks, rice cakes, brown rice, rye",,3.3,8.4,4.1
846,168856,sr_legacy_food,"Snacks, sesame sticks, wheat-based, salted",,3.7,8.7,3.9
847,168857,sr_legacy_food,"Snacks, corn cakes",,3.1,8.4,4.1
848,168858,sr_legacy_food,"Snacks, tortilla chips, nacho-flavor, reduced fat",,2.9,8.8,4.0
849,168859,sr_legacy_food,"Tortilla chips, low fat, baked without fat",,4.1,8.8,4.4
850,168865,sr_legacy_food,"Snacks, taro chips",,2.8,8.8,4.0
851,168866,sr_legacy_food,"Puddings, banana, dry mix, instant, with added oil",,4.2,8.8,3.9
852,168867,sr_legacy_food,"Cornmeal, degermed, enriched, yellow",,3.46,8.37,4.16
853,168868,sr_legacy_food,"Cornmeal, yellow, self-rising, bolted, plain, enriched",,2.73,8.37,4.03
854,168869,sr_legacy_food,"Cornmeal, yellow, self-rising, bolted, with wheat flour added, enriched",,3.13,8.37,4.06
855,168870,sr_legacy_food,"Cornmeal, yellow, self-rising, degermed, enriched",,3.46,8.37,4.16
856,168871,sr_legacy_food,"Millet, cooked",,3.87,8.37,4.12
857,168872,sr_legacy_food,"Oat bran, raw",,1.82,8.37,2.35
858,168873,sr_legacy_food,"Oat bran, cooked",,1.82,8.37,2.35
859,168874,sr_legacy_food,"Quinoa, uncooked",,4.0,9.0,4.0
860,168875,sr_legacy_food,"Rice, brown, medium-grain, cooked (Includes foods for USDA's Food Distribution Program)",,3.41,8.37,4.12
861,168877,sr_legacy_food,"Rice, white, long-grain, regular, raw, enriched",,3.82,8.37,4.16
862,168878,sr_legacy_food,"Rice, white, long-grain, regular, enriched, cooked",,3.82,8.37,4.16
863,168879,sr_legacy_food,"Rice, white, medium-grain, raw, enriched",,3.82,8.37,4.16
864,168880,sr_legacy_food,"Rice, white, medium-grain, enriched, cooked",,3.82,8.37,4.16
865,168881,sr_legacy_food,"Rice, white, short-grain, enriched, uncooked",,3.82,8.37,4.16
866,168882,sr_legacy_food,"Rice, white, short-grain, enriched, cooked",,3.82,8.37,4.16
867,168883,sr_legacy_food,"Rice, white, glutinous, unenriched, uncooked",,3.82,8.37,4.16
868,168884,sr_legacy_food,Rye grain,,3.05,8.37,3.86
869,168885,sr_legacy_food,"Rye flour, dark",,2.96,8.37,3.78
870,168886,sr_legacy_food,"Rye flour, medium",,3.23,8.37,3.99
871,168887,sr_legacy_food,"Rye flour, light",,3.41,8.37,4.07
872,168888,sr_legacy_food,"Triticale flour, whole-grain",,3.32,8.37,3.82
873,168889,sr_legacy_food,"Wheat, hard red spring",,3.59,8.37,3.78
874,168890,sr_legacy_food,"Wheat, hard red winter",,3.59,8.37,3.78
875,168891,sr_legacy_food,"Wheat, soft red winter",,3.59,8.37,3.78
876,168892,sr_legacy_food,"Wheat germ, crude",,3.59,8.37,3.78
877,168893,sr_legacy_food,"Wheat flour, whole-grain (Includes foods for USDA's Food Distribution Program)",,3.59,8.37,3.78
878,168894,sr_legacy_food,"Wheat flour, white, all-purpose, enriched, bleached",,4.05,8.37,4.12
879,168895,sr_legacy_food,"Wheat flour, white, all-purpose, self-rising, enriched",,4.05,8.37,4.12
880,168896,sr_legacy_food,"Wheat flour, white, bread, enriched",,4.05,8.37,4.12
881,168897,sr_legacy_food,"Wild rice, cooked",,3.55,8.37,3.95
882,168898,sr_legacy_food,"Rice flour, brown",,3.41,8.37,4.12
883,168899,sr_legacy_food,"Pasta, gluten-free, corn, dry",,2.73,8.37,4.03
884,168900,sr_legacy_food,"Pasta, gluten-free, corn, cooked",,2.73,8.37,4.03
885,168901,sr_legacy_food,"Pasta, homemade, made with egg, cooked",,3.93,8.41,4.09
886,168902,sr_legacy_food,"Pasta, homemade, made without egg, cooked",,3.91,8.37,4.12
887,168903,sr_legacy_food,"Macaroni, vegetable, enriched, dry",,3.86,8.37,4.11
888,168904,sr_legacy_food,"Macaroni, vegetable, enriched, cooked",,3.86,8.37,4.11
889,168906,sr_legacy_food,"Noodles, japanese, soba, dry",,3.37,8.37,3.78
890,168907,sr_legacy_food,"Noodles, japanese, soba, cooked",,3.37,8.37,3.78
891,168908,sr_legacy_food,"Noodles, japanese, somen, dry",,3.91,8.37,4.12
892,168909,sr_legacy_food,"Noodles, japanese, somen, cooked",,3.91,8.37,4.12
893,168910,sr_legacy_food,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)",,3.59,8.37,3.78
894,168911,sr_legacy_food,"Spaghetti, spinach, dry",,3.86,8.37,4.11
895,168912,sr_legacy_food,"Spaghetti, spinach, cooked",,3.86,8.37,4.11
896,168913,sr_legacy_food,"Wheat flours, bread, unenriched",,4.05,8.37,4.12
897,168914,sr_legacy_food,"Rice noodles, cooked",,3.82,8.37,4.16
898,168915,sr_legacy_food,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry",,3.78,8.37,3.95
899,168916,sr_legacy_food,"Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked",,3.78,8.37,3.95
900,168917,sr_legacy_food,"Quinoa, cooked",,4.0,9.0,4.0
901,168918,sr_legacy_food,"Teff, cooked",,4.0,9.0,4.0
902,168919,sr_legacy_food,"Noodles, egg, cooked, enriched, with added salt",,3.93,8.41,4.09
903,168920,sr_legacy_food,"Corn grain, white",,2.73,8.37,4.03
904,168921,sr_legacy_food,"Corn flour, whole-grain, blue (harina de maiz morado)",,2.73,8.37,4.03
905,168922,sr_legacy_food,"Cornmeal, degermed, enriched, white",,3.46,8.37,4.16
906,168923,sr_legacy_food,"Cornmeal, white, self-rising, bolted, plain, enriched",,2.73,8.37,4.03
907,168924,sr_legacy_food,"Cornmeal, white, self-rising, bolted, with wheat flour added, enriched",,3.13,8.37,4.06
908,168925,sr_legacy_food,"Cornmeal, white, self-rising, degermed, enriched",,3.46,8.37,4.16
909,168926,sr_legacy_food,"Noodles, egg, unenriched, cooked, without added salt",,3.93,8.41,4.09
910,168927,sr_legacy_food,"Pasta, dry, unenriched",,3.91,8.37,4.12
911,168928,sr_legacy_food,"Pasta, cooked, unenriched, without added salt",,3.91,8.37,4.12
912,168929,sr_legacy_food,"Cornmeal, degermed, unenriched, yellow",,3.46,8.37,4.16
913,168930,sr_legacy_food,"Rice, white, medium-grain, cooked, unenriched",,3.82,8.37,4.16
914,168931,sr_legacy_food,"Rice, white, short-grain, raw, unenriched",,3.82,8.37,4.16
915,168932,sr_legacy_food,"Rice, white, short-grain, cooked, unenriched",,3.82,8.37,4.16
916,168933,sr_legacy_food,"Semolina, unenriched",,4.05,8.37,4.12
917,168934,sr_legacy_food,"Spaghetti, protein-fortified, cooked, enriched (n x 6.25)",,3.91,8.37,4.12
918,168935,sr_legacy_food,"Rice, white, long-grain, regular, cooked, unenriched, with salt",,3.82,8.37,4.16
919,168936,sr_legacy_food,"Wheat flour, white, all-purpose, enriched, unbleached",,4.05,8.37,4.12
920,168937,sr_legacy_food,"Spaghetti, protein-fortified, dry, enriched (n x 6.25)",,3.91,8.37,4.12
921,168938,sr_legacy_food,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",,4.05,8.37,4.12
922,168939,sr_legacy_food,"Wheat flour, white (industrial), 11.5% protein, bleached, enriched",,4.05,8.37,4.12
923,168940,sr_legacy_food,"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched",,4.05,8.37,4.12
924,168941,sr_legacy_food,"Wheat flour, white (industrial), 11.5% protein, unbleached, enriched",,4.05,8.37,4.12
925,168942,sr_legacy_food,"Wheat flour, white (industrial), 13% protein, bleached, enriched",,4.05,8.37,4.12
926,168943,sr_legacy_food,"Sorghum flour, whole-grain",,2.28,8.37,4.07
927,168944,sr_legacy_food,"Wheat flour, whole-grain, soft wheat",,3.59,8.37,3.78
928,168946,sr_legacy_food,"Potatoes, french fried, wedge cut, frozen, unprepared",,2.8,8.8,4.0
929,168947,sr_legacy_food,"Potatoes, french fried, steak cut, salt not added in processing, frozen, unprepared",,2.8,8.8,4.0
930,168948,sr_legacy_food,"Potatoes, french fried, cross cut, frozen, unprepared",,2.8,8.8,4.0
931,168950,sr_legacy_food,"Rice and vermicelli mix, beef flavor, prepared with 80% margarine",,3.87,8.37,4.14
932,169042,sr_legacy_food,"Babyfood, juice, apple-sweet potato",,3.34,8.37,3.92
933,169044,sr_legacy_food,"Beverages, Orange juice drink",,4.0,9.0,4.0
934,169052,sr_legacy_food,"Margarine-like, butter-margarine blend, 80% fat, stick, without salt",,4.27,8.84,3.87
935,169058,sr_legacy_food,"Jams and preserves, no sugar (with sodium saccharin), any flavor",,0.0,0.0,2.47
936,169059,sr_legacy_food,"Candies, chocolate covered, caramel with nuts",,4.0,9.0,4.0
937,169060,sr_legacy_food,"Candies, nougat, with almonds",,4.0,9.0,4.0
938,169062,sr_legacy_food,"Pie fillings, cherry, low calorie",,4.0,9.0,4.0
939,169070,sr_legacy_food,"Alcoholic beverage, wine, cooking",,4.0,9.0,4.0
940,169072,sr_legacy_food,"Sweeteners, tabletop, saccharin (sodium saccharin)",,4.0,9.0,4.0
941,169074,sr_legacy_food,"Tomato sauce, canned, no salt added",,2.44,8.37,3.57
942,169084,sr_legacy_food,"Potatoes, canned, drained solids, no salt added",,2.38,8.37,4.03
943,169086,sr_legacy_food,"Litchis, raw",,3.36,8.37,3.6
944,169087,sr_legacy_food,"Litchis, dried",,3.36,8.37,3.6
945,169088,sr_legacy_food,"Loganberries, frozen",,3.36,8.37,3.6
946,169089,sr_legacy_food,"Longans, raw",,3.36,8.37,3.6
947,169090,sr_legacy_food,"Mangosteen, canned, syrup pack",,3.36,8.37,3.75
948,169092,sr_legacy_food,"Melons, cantaloupe, raw",,3.36,8.37,3.6
949,169093,sr_legacy_food,"Melons, casaba, raw",,3.36,8.37,3.6
950,169094,sr_legacy_food,"Olives, ripe, canned (small-extra large)",,3.36,8.37,3.6
951,169095,sr_legacy_food,"Olives, ripe, canned (jumbo-super colossal)",,3.36,8.37,3.6
952,169096,sr_legacy_food,"Olives, pickled, canned or bottled, green",,3.36,8.37,3.6
953,169097,sr_legacy_food,"Oranges, raw, all commercial varieties",,3.36,8.37,3.6
954,169098,sr_legacy_food,"Orange juice, raw (Includes foods for USDA's Food Distribution Program)",,3.36,8.37,3.92
955,169099,sr_legacy_food,"Orange juice, canned, unsweetened",,3.36,8.37,3.92
956,169100,sr_legacy_food,"Orange juice, chilled, includes from concentrate",,3.36,8.37,3.92
957,169101,sr_legacy_food,"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",,3.36,8.37,3.92
958,169102,sr_legacy_food,"Orange juice, frozen concentrate, unsweetened, diluted with 3 volume water",,3.36,8.37,3.92
959,169103,sr_legacy_food,"Orange peel, raw",,3.36,8.37,3.6
960,169104,sr_legacy_food,"Orange-grapefruit juice, canned or bottled, unsweetened",,3.36,8.37,3.92
961,169105,sr_legacy_food,"Tangerines, (mandarin oranges), raw",,3.36,8.37,3.6
962,169106,sr_legacy_food,"Tangerines, (mandarin oranges), canned, juice pack",,3.36,8.37,3.7
963,169107,sr_legacy_food,"Papaya nectar, canned",,3.36,8.37,3.8
964,169108,sr_legacy_food,"Passion-fruit, (granadilla), purple, raw",,3.36,8.37,3.6
965,169109,sr_legacy_food,"Passion-fruit juice, purple, raw",,3.36,8.37,3.6
966,169110,sr_legacy_food,"Passion-fruit juice, yellow, raw",,3.36,8.37,3.92
967,169111,sr_legacy_food,"Peaches, canned, light syrup pack, solids and liquids",,3.36,8.37,3.71
968,169112,sr_legacy_food,"Peaches, canned, heavy syrup pack, solids and liquids",,3.36,8.37,3.75
969,169113,sr_legacy_food,"Peaches, canned, extra heavy syrup pack, solids and liquids",,3.36,8.37,3.78
970,169114,sr_legacy_food,"Peaches, spiced, canned, heavy syrup pack, solids and liquids",,3.36,8.37,3.75
971,169115,sr_legacy_food,"Peaches, dried, sulfured, stewed, with added sugar",,3.36,8.37,3.6
972,169116,sr_legacy_food,"Peaches, frozen, sliced, sweetened",,3.36,8.37,3.78
973,169117,sr_legacy_food,"Peach nectar, canned, with sucralose, without added ascorbic acid",,3.36,8.37,3.79
974,169118,sr_legacy_food,"Pears, raw",,3.36,8.37,3.6
975,169119,sr_legacy_food,"Pears, canned, water pack, solids and liquids",,3.36,8.37,3.6
976,169120,sr_legacy_food,"Pears, canned, extra heavy syrup pack, solids and liquids",,3.36,8.37,3.78
977,169121,sr_legacy_food,"Pears, dried, sulfured, uncooked",,3.36,8.37,3.6
978,169122,sr_legacy_food,"Pears, dried, sulfured, stewed, without added sugar",,3.36,8.37,3.6
979,169123,sr_legacy_food,"Pears, dried, sulfured, stewed, with added sugar",,3.36,8.37,3.6
980,169124,sr_legacy_food,"Pineapple, raw, all varieties",,3.36,8.37,3.6
981,169125,sr_legacy_food,"Pineapple, canned, water pack, solids and liquids",,3.36,8.37,3.6
982,169126,sr_legacy_food,"Pineapple, canned, juice pack, solids and liquids",,3.36,8.37,3.7
983,169127,sr_legacy_food,"Pineapple, canned, light syrup pack, solids and liquids",,3.36,8.37,3.71
984,169128,sr_legacy_food,"Pineapple juice, frozen concentrate, unsweetened, diluted with 3 volume water",,3.36,8.37,3.92
985,169129,sr_legacy_food,"Pitanga, (surinam-cherry), raw",,3.36,8.37,3.6
986,169130,sr_legacy_food,"Plantains, yellow, raw",,3.36,8.37,3.6
987,169131,sr_legacy_food,"Plantains, yellow, baked",,3.36,8.37,3.6
988,169132,sr_legacy_food,"Plums, canned, purple, heavy syrup pack, solids and liquids",,3.36,8.37,3.75
989,169133,sr_legacy_food,"Plums, canned, purple, extra heavy syrup pack, solids and liquids",,3.36,8.37,3.78
990,169134,sr_legacy_food,"Pomegranates, raw",,3.36,8.37,3.6
991,169135,sr_legacy_food,"Lima beans, immature seeds, cooked, boiled, drained, without salt",,3.47,8.37,4.07
992,169136,sr_legacy_food,"Lima beans, immature seeds, canned, regular pack, solids and liquids",,3.47,8.37,4.07
993,169137,sr_legacy_food,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",,2.44,8.37,3.57
994,169138,sr_legacy_food,"Mung beans, mature seeds, sprouted, cooked, stir-fried",,2.44,8.37,3.57
995,169139,sr_legacy_food,"Beans, navy, mature seeds, sprouted, raw",,2.44,8.37,3.57
996,169140,sr_legacy_food,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt",,2.44,8.37,3.57
997,169141,sr_legacy_food,"Beans, snap, green, cooked, boiled, drained, without salt",,2.44,8.37,3.57
998,169142,sr_legacy_food,"Beans, snap, green, canned, regular pack, solids and liquids",,2.44,8.37,3.57
999,169143,sr_legacy_food,"Beans, snap, green, canned, regular pack, drained solids",,2.44,8.37,3.57
1000,169144,sr_legacy_food,"Beans, snap, canned, all styles, seasoned, solids and liquids",,2.44,8.37,3.57
1001,169145,sr_legacy_food,"Beets, raw",,2.78,8.37,3.84
1002,169146,sr_legacy_food,"Beets, cooked, boiled, drained",,2.78,8.37,3.84
1003,169147,sr_legacy_food,"Beets, canned, regular pack, solids and liquids",,2.78,8.37,3.84
1004,169186,sr_legacy_food,"Pork, Leg Cap Steak, boneless, separable lean and fat, raw",,4.27,9.02,3.87
1005,169187,sr_legacy_food,"Pork, Shoulder breast, boneless, separable lean and fat, raw",,4.27,9.02,3.87
1006,169188,sr_legacy_food,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",,4.27,9.02,3.87
